,sensor_id,sensor_type,location,lat,lon,timestamp,P1,durP1,ratioP1,P2,durP2,ratioP2
270,219,SDS011,94,48.765,9.168,2016-10-29T18:58:03.790403+00:00,35.38,,,30.66,,
271,219,SDS011,94,48.765,9.168,2016-10-29T18:59:03.093607+00:00,38.7,,,30.68,,
272,219,SDS011,94,48.765,9.168,2016-10-29T19:00:02.401466+00:00,39.82,,,31.84,,
273,219,SDS011,94,48.765,9.168,2016-10-29T19:01:01.681683+00:00,39.66,,,32.06,,
274,219,SDS011,94,48.765,9.168,2016-10-29T19:02:01.010411+00:00,39.18,,,30.74,,
275,219,SDS011,94,48.765,9.168,2016-10-29T19:03:01.393577+00:00,37.18,,,31.18,,
276,219,SDS011,94,48.765,9.168,2016-10-29T19:04:00.748760+00:00,34.12,,,30.64,,
277,219,SDS011,94,48.765,9.168,2016-10-29T19:05:00.035984+00:00,32.62,,,29.08,,
278,219,SDS011,94,48.765,9.168,2016-10-29T19:05:58.272854+00:00,31.1,,,26.82,,
279,219,SDS011,94,48.765,9.168,2016-10-29T19:06:57.700245+00:00,34.36,,,29.58,,
280,219,SDS011,94,48.765,9.168,2016-10-29T19:07:56.989993+00:00,34.3,,,30.22,,
281,219,SDS011,94,48.765,9.168,2016-10-29T19:08:55.607660+00:00,34.22,,,27.82,,
282,219,SDS011,94,48.765,9.168,2016-10-29T19:09:55.997808+00:00,34.06,,,28.68,,
283,219,SDS011,94,48.765,9.168,2016-10-29T19:10:55.304001+00:00,38.86,,,29.76,,
284,219,SDS011,94,48.765,9.168,2016-10-29T19:11:53.505901+00:00,31.22,,,27.5,,
285,219,SDS011,94,48.765,9.168,2016-10-29T19:12:52.008329+00:00,40.2,,,32.78,,
286,219,SDS011,94,48.765,9.168,2016-10-29T19:13:51.308605+00:00,33.22,,,26.76,,
287,219,SDS011,94,48.765,9.168,2016-10-29T19:14:50.618358+00:00,30.34,,,27.2,,
288,219,SDS011,94,48.765,9.168,2016-10-29T19:15:49.947418+00:00,31.24,,,28.54,,
289,219,SDS011,94,48.765,9.168,2016-10-29T19:16:48.200837+00:00,30.32,,,26.6,,
290,219,SDS011,94,48.765,9.168,2016-10-29T19:17:46.439508+00:00,34.9,,,30.7,,
291,219,SDS011,94,48.765,9.168,2016-10-29T19:18:44.688713+00:00,37.48,,,30.64,,
292,219,SDS011,94,48.765,9.168,2016-10-29T19:19:43.961330+00:00,32.52,,,26.74,,
293,219,SDS011,94,48.765,9.168,2016-10-29T19:20:41.429329+00:00,32.36,,,27.9,,
294,219,SDS011,94,48.765,9.168,2016-10-29T19:21:40.721852+00:00,31.9,,,28.08,,
295,219,SDS011,94,48.765,9.168,2016-10-29T19:22:40.020381+00:00,28.08,,,25.2,,
296,219,SDS011,94,48.765,9.168,2016-10-29T19:23:39.308452+00:00,37.3,,,27.8,,
297,219,SDS011,94,48.765,9.168,2016-10-29T19:24:38.591146+00:00,32.26,,,29.24,,
298,219,SDS011,94,48.765,9.168,2016-10-29T19:25:38.039542+00:00,28.98,,,25.02,,
299,219,SDS011,94,48.765,9.168,2016-10-29T19:26:38.236618+00:00,32.7,,,29.4,,
300,219,SDS011,94,48.765,9.168,2016-10-29T19:27:33.304368+00:00,36.9,,,29.56,,
301,219,SDS011,94,48.765,9.168,2016-10-29T19:28:31.549604+00:00,33.08,,,28.16,,
302,219,SDS011,94,48.765,9.168,2016-10-29T19:29:29.781145+00:00,35.56,,,27.9,,
303,219,SDS011,94,48.765,9.168,2016-10-29T19:30:29.058748+00:00,38.12,,,31.7,,
304,219,SDS011,94,48.765,9.168,2016-10-29T19:31:28.374932+00:00,38.82,,,30.68,,
305,219,SDS011,94,48.765,9.168,2016-10-29T19:32:27.774581+00:00,37.74,,,30.06,,
306,219,SDS011,94,48.765,9.168,2016-10-29T19:33:25.980922+00:00,38.26,,,30.24,,
307,219,SDS011,94,48.765,9.168,2016-10-29T19:34:24.243965+00:00,34.74,,,31.58,,
308,219,SDS011,94,48.765,9.168,2016-10-29T19:35:22.575970+00:00,37.26,,,30.74,,
309,219,SDS011,94,48.765,9.168,2016-10-29T19:36:21.959133+00:00,33.72,,,30.5,,
310,219,SDS011,94,48.765,9.168,2016-10-29T19:37:20.230260+00:00,40.08,,,34.8,,
311,219,SDS011,94,48.765,9.168,2016-10-29T19:38:20.610213+00:00,42.72,,,33.38,,
312,219,SDS011,94,48.765,9.168,2016-10-29T19:39:19.970804+00:00,39.1,,,31.4,,
313,219,SDS011,94,48.765,9.168,2016-10-29T19:40:18.246173+00:00,42.86,,,34.22,,
314,219,SDS011,94,48.765,9.168,2016-10-29T19:41:19.317394+00:00,40.34,,,32.3,,
315,219,SDS011,94,48.765,9.168,2016-10-29T19:42:21.968625+00:00,38.28,,,32.24,,
316,219,SDS011,94,48.765,9.168,2016-10-29T19:43:23.564887+00:00,41.32,,,33.32,,
317,219,SDS011,94,48.765,9.168,2016-10-29T19:44:26.534385+00:00,35.8,,,30.62,,
318,219,SDS011,94,48.765,9.168,2016-10-29T19:45:26.640666+00:00,36.62,,,30.84,,
319,219,SDS011,94,48.765,9.168,2016-10-29T19:46:31.261428+00:00,40.84,,,32.76,,
320,219,SDS011,94,48.765,9.168,2016-10-29T19:47:33.851777+00:00,39.58,,,33.86,,
321,219,SDS011,94,48.765,9.168,2016-10-29T19:48:35.331934+00:00,39.24,,,33.26,,
322,219,SDS011,94,48.765,9.168,2016-10-29T19:49:39.156022+00:00,37.74,,,29.44,,
323,219,SDS011,94,48.765,9.168,2016-10-29T19:50:37.869778+00:00,40.62,,,33.36,,
324,219,SDS011,94,48.765,9.168,2016-10-29T19:51:39.722277+00:00,40.48,,,31.9,,
325,219,SDS011,94,48.765,9.168,2016-10-29T19:52:40.661659+00:00,41.96,,,31.98,,
326,219,SDS011,94,48.765,9.168,2016-10-29T19:53:42.357341+00:00,45.94,,,34.16,,
327,219,SDS011,94,48.765,9.168,2016-10-29T19:54:42.359140+00:00,36.0,,,29.54,,
328,219,SDS011,94,48.765,9.168,2016-10-29T19:55:42.978235+00:00,41.16,,,33.82,,
329,219,SDS011,94,48.765,9.168,2016-10-29T19:56:44.404488+00:00,44.32,,,35.34,,
330,219,SDS011,94,48.765,9.168,2016-10-29T19:57:45.491189+00:00,35.04,,,31.3,,
331,219,SDS011,94,48.765,9.168,2016-10-29T19:58:46.158243+00:00,47.88,,,38.34,,
332,219,SDS011,94,48.765,9.168,2016-10-29T19:59:46.256219+00:00,44.76,,,34.98,,
333,219,SDS011,94,48.765,9.168,2016-10-29T20:00:49.297855+00:00,36.84,,,32.06,,
334,219,SDS011,94,48.765,9.168,2016-10-29T20:01:49.515231+00:00,36.36,,,33.08,,
335,219,SDS011,94,48.765,9.168,2016-10-29T20:02:51.117303+00:00,43.34,,,35.0,,
336,219,SDS011,94,48.765,9.168,2016-10-29T20:03:50.350779+00:00,47.1,,,30.04,,
337,219,SDS011,94,48.765,9.168,2016-10-29T20:04:49.710994+00:00,37.2,,,33.16,,
338,219,SDS011,94,48.765,9.168,2016-10-29T20:05:50.539022+00:00,41.84,,,34.78,,
339,219,SDS011,94,48.765,9.168,2016-10-29T20:06:49.602434+00:00,39.42,,,33.72,,
340,219,SDS011,94,48.765,9.168,2016-10-29T20:07:50.155460+00:00,43.4,,,34.42,,
341,219,SDS011,94,48.765,9.168,2016-10-29T20:08:49.793006+00:00,38.3,,,34.0,,
342,219,SDS011,94,48.765,9.168,2016-10-29T20:09:50.428848+00:00,36.28,,,31.96,,
343,219,SDS011,94,48.765,9.168,2016-10-29T20:10:50.855524+00:00,39.52,,,32.86,,
344,219,SDS011,94,48.765,9.168,2016-10-29T20:11:52.178156+00:00,41.4,,,33.94,,
345,219,SDS011,94,48.765,9.168,2016-10-29T20:12:50.666955+00:00,37.96,,,30.7,,
346,219,SDS011,94,48.765,9.168,2016-10-29T20:13:49.450482+00:00,37.86,,,31.7,,
347,219,SDS011,94,48.765,9.168,2016-10-29T20:14:52.663337+00:00,39.64,,,34.2,,
348,219,SDS011,94,48.765,9.168,2016-10-29T20:15:58.346721+00:00,41.14,,,31.98,,
349,219,SDS011,94,48.765,9.168,2016-10-29T20:16:58.174723+00:00,37.54,,,31.12,,
350,219,SDS011,94,48.765,9.168,2016-10-29T20:18:01.479609+00:00,40.63,,,32.52,,
351,219,SDS011,94,48.765,9.168,2016-10-29T20:19:03.039346+00:00,36.08,,,33.02,,
352,219,SDS011,94,48.765,9.168,2016-10-29T20:20:03.100875+00:00,38.86,,,31.96,,
353,219,SDS011,94,48.765,9.168,2016-10-29T20:21:02.989756+00:00,42.34,,,35.04,,
354,219,SDS011,94,48.765,9.168,2016-10-29T20:22:01.932755+00:00,38.92,,,30.96,,
355,219,SDS011,94,48.765,9.168,2016-10-29T20:23:01.988133+00:00,44.1,,,32.86,,
356,219,SDS011,94,48.765,9.168,2016-10-29T20:24:02.462272+00:00,34.02,,,31.26,,
357,219,SDS011,94,48.765,9.168,2016-10-29T20:25:03.146325+00:00,36.75,,,32.7,,
358,219,SDS011,94,48.765,9.168,2016-10-29T20:26:16.502728+00:00,47.52,,,38.34,,
359,219,SDS011,94,48.765,9.168,2016-10-29T20:27:16.343812+00:00,38.18,,,32.64,,
360,219,SDS011,94,48.765,9.168,2016-10-29T20:28:16.417516+00:00,44.14,,,34.58,,
361,219,SDS011,94,48.765,9.168,2016-10-29T20:29:16.910469+00:00,43.1,,,34.66,,
362,219,SDS011,94,48.765,9.168,2016-10-29T20:30:17.555090+00:00,37.48,,,31.26,,
363,219,SDS011,94,48.765,9.168,2016-10-29T20:31:20.048375+00:00,39.64,,,33.38,,
364,219,SDS011,94,48.765,9.168,2016-10-29T20:32:22.989197+00:00,43.92,,,33.14,,
365,219,SDS011,94,48.765,9.168,2016-10-29T20:33:23.474054+00:00,37.26,,,29.86,,
366,219,SDS011,94,48.765,9.168,2016-10-29T20:34:24.792083+00:00,44.16,,,34.28,,
367,219,SDS011,94,48.765,9.168,2016-10-29T20:35:24.135457+00:00,42.34,,,33.04,,
368,219,SDS011,94,48.765,9.168,2016-10-29T20:36:22.938192+00:00,37.18,,,30.88,,
369,219,SDS011,94,48.765,9.168,2016-10-29T20:37:25.762214+00:00,35.82,,,30.36,,
370,219,SDS011,94,48.765,9.168,2016-10-29T20:38:26.649823+00:00,41.54,,,30.3,,
371,219,SDS011,94,48.765,9.168,2016-10-29T20:39:27.773383+00:00,40.5,,,33.12,,
372,219,SDS011,94,48.765,9.168,2016-10-29T20:40:29.754524+00:00,38.6,,,33.22,,
373,219,SDS011,94,48.765,9.168,2016-10-29T20:41:30.082024+00:00,38.56,,,32.64,,
374,219,SDS011,94,48.765,9.168,2016-10-29T20:42:29.194639+00:00,46.04,,,34.42,,
375,219,SDS011,94,48.765,9.168,2016-10-29T20:43:28.046766+00:00,40.76,,,35.32,,
376,219,SDS011,94,48.765,9.168,2016-10-29T20:44:29.066821+00:00,43.08,,,32.54,,
377,219,SDS011,94,48.765,9.168,2016-10-29T20:45:30.670504+00:00,33.9,,,29.58,,
378,219,SDS011,94,48.765,9.168,2016-10-29T20:46:31.252475+00:00,35.76,,,31.8,,
379,219,SDS011,94,48.765,9.168,2016-10-29T20:47:30.588168+00:00,40.46,,,35.06,,
380,219,SDS011,94,48.765,9.168,2016-10-29T20:48:34.958246+00:00,38.16,,,31.98,,
381,219,SDS011,94,48.765,9.168,2016-10-29T20:49:35.143990+00:00,45.7,,,35.24,,
382,219,SDS011,94,48.765,9.168,2016-10-29T20:50:35.135506+00:00,44.76,,,31.02,,
383,219,SDS011,94,48.765,9.168,2016-10-29T20:51:36.139761+00:00,31.68,,,27.38,,
384,219,SDS011,94,48.765,9.168,2016-10-29T20:52:36.711856+00:00,39.32,,,31.86,,
385,219,SDS011,94,48.765,9.168,2016-10-29T20:53:39.498400+00:00,39.12,,,30.95,,
386,219,SDS011,94,48.765,9.168,2016-10-29T20:55:48.391396+00:00,38.67,,,33.85,,
387,219,SDS011,94,48.765,9.168,2016-10-29T20:56:49.419993+00:00,43.08,,,35.22,,
388,219,SDS011,94,48.765,9.168,2016-10-29T20:57:50.139077+00:00,37.14,,,30.8,,
389,219,SDS011,94,48.765,9.168,2016-10-29T20:58:50.261632+00:00,45.02,,,33.46,,
390,219,SDS011,94,48.765,9.168,2016-10-29T20:59:51.179965+00:00,46.5,,,34.86,,
391,219,SDS011,94,48.765,9.168,2016-10-29T21:00:52.536850+00:00,41.78,,,34.14,,
392,219,SDS011,94,48.765,9.168,2016-10-29T21:01:54.245462+00:00,40.34,,,34.42,,
393,219,SDS011,94,48.765,9.168,2016-10-29T21:02:54.577263+00:00,48.25,,,35.03,,
394,219,SDS011,94,48.765,9.168,2016-10-29T21:03:53.378211+00:00,38.72,,,33.95,,
395,219,SDS011,94,48.765,9.168,2016-10-29T21:04:53.689434+00:00,44.26,,,33.12,,
396,219,SDS011,94,48.765,9.168,2016-10-29T21:05:58.638951+00:00,40.18,,,33.34,,
397,219,SDS011,94,48.765,9.168,2016-10-29T21:06:58.693259+00:00,43.03,,,35.42,,
398,219,SDS011,94,48.765,9.168,2016-10-29T21:07:58.731715+00:00,49.24,,,35.8,,
399,219,SDS011,94,48.765,9.168,2016-10-29T21:08:58.686274+00:00,43.44,,,33.76,,
400,219,SDS011,94,48.765,9.168,2016-10-29T21:09:58.694911+00:00,39.7,,,33.78,,
401,219,SDS011,94,48.765,9.168,2016-10-29T21:10:58.702635+00:00,50.7,,,35.9,,
402,219,SDS011,94,48.765,9.168,2016-10-29T21:11:58.726270+00:00,48.56,,,35.0,,
403,219,SDS011,94,48.765,9.168,2016-10-29T21:13:00.067457+00:00,41.52,,,34.12,,
404,219,SDS011,94,48.765,9.168,2016-10-29T21:14:01.945554+00:00,52.86,,,33.7,,
405,219,SDS011,94,48.765,9.168,2016-10-29T21:15:05.633349+00:00,44.3,,,33.18,,
406,219,SDS011,94,48.765,9.168,2016-10-29T21:16:05.346862+00:00,40.96,,,33.3,,
407,219,SDS011,94,48.765,9.168,2016-10-29T21:17:04.905858+00:00,38.3,,,31.46,,
408,219,SDS011,94,48.765,9.168,2016-10-29T21:18:11.169098+00:00,45.3,,,35.96,,
409,219,SDS011,94,48.765,9.168,2016-10-29T21:19:12.395845+00:00,42.02,,,30.4,,
410,219,SDS011,94,48.765,9.168,2016-10-29T21:20:17.204763+00:00,43.48,,,32.33,,
411,219,SDS011,94,48.765,9.168,2016-10-29T21:21:16.577860+00:00,41.52,,,35.38,,
412,219,SDS011,94,48.765,9.168,2016-10-29T21:22:18.752142+00:00,44.74,,,35.8,,
413,219,SDS011,94,48.765,9.168,2016-10-29T21:23:22.557737+00:00,40.74,,,34.52,,
414,219,SDS011,94,48.765,9.168,2016-10-29T21:24:22.183047+00:00,39.7,,,32.24,,
415,219,SDS011,94,48.765,9.168,2016-10-29T21:25:24.281854+00:00,49.06,,,35.24,,
416,219,SDS011,94,48.765,9.168,2016-10-29T21:26:28.767022+00:00,43.7,,,33.12,,
417,219,SDS011,94,48.765,9.168,2016-10-29T21:28:38.604525+00:00,50.92,,,35.52,,
418,219,SDS011,94,48.765,9.168,2016-10-29T21:29:39.578100+00:00,49.1,,,36.26,,
419,219,SDS011,94,48.765,9.168,2016-10-29T21:30:41.587900+00:00,54.82,,,37.14,,
420,219,SDS011,94,48.765,9.168,2016-10-29T21:31:42.857741+00:00,40.82,,,32.15,,
421,219,SDS011,94,48.765,9.168,2016-10-29T21:32:41.870464+00:00,47.42,,,33.92,,
422,219,SDS011,94,48.765,9.168,2016-10-29T21:33:42.120605+00:00,45.04,,,31.98,,
423,219,SDS011,94,48.765,9.168,2016-10-29T21:34:42.021200+00:00,44.88,,,32.36,,
424,219,SDS011,94,48.765,9.168,2016-10-29T21:35:48.144217+00:00,43.5,,,32.5,,
425,219,SDS011,94,48.765,9.168,2016-10-29T21:36:49.792318+00:00,43.72,,,34.4,,
426,219,SDS011,94,48.765,9.168,2016-10-29T21:37:52.016483+00:00,40.26,,,32.0,,
427,219,SDS011,94,48.765,9.168,2016-10-29T21:38:54.524233+00:00,40.64,,,31.18,,
428,219,SDS011,94,48.765,9.168,2016-10-29T21:39:58.749885+00:00,46.34,,,33.3,,
429,219,SDS011,94,48.765,9.168,2016-10-29T21:40:58.695324+00:00,49.62,,,38.34,,
430,219,SDS011,94,48.765,9.168,2016-10-29T21:41:58.711141+00:00,38.42,,,31.74,,
431,219,SDS011,94,48.765,9.168,2016-10-29T21:42:58.923698+00:00,43.34,,,34.2,,
432,219,SDS011,94,48.765,9.168,2016-10-29T21:44:03.225140+00:00,46.43,,,33.7,,
433,219,SDS011,94,48.765,9.168,2016-10-29T21:45:01.959288+00:00,38.24,,,30.88,,
434,219,SDS011,94,48.765,9.168,2016-10-29T21:46:04.087983+00:00,42.5,,,34.3,,
435,219,SDS011,94,48.765,9.168,2016-10-29T21:47:03.289263+00:00,43.6,,,33.74,,
436,219,SDS011,94,48.765,9.168,2016-10-29T21:48:04.378868+00:00,49.92,,,36.14,,
437,219,SDS011,94,48.765,9.168,2016-10-29T21:49:04.358670+00:00,40.66,,,34.68,,
438,219,SDS011,94,48.765,9.168,2016-10-29T21:50:04.024356+00:00,38.02,,,31.08,,
439,219,SDS011,94,48.765,9.168,2016-10-29T21:51:05.010153+00:00,40.26,,,34.3,,
440,219,SDS011,94,48.765,9.168,2016-10-29T21:52:03.649340+00:00,48.27,,,37.22,,
441,219,SDS011,94,48.765,9.168,2016-10-29T21:53:04.100843+00:00,38.6,,,31.3,,
442,219,SDS011,94,48.765,9.168,2016-10-29T21:54:05.913144+00:00,42.06,,,32.76,,
443,219,SDS011,94,48.765,9.168,2016-10-29T21:55:04.218847+00:00,53.42,,,35.28,,
444,219,SDS011,94,48.765,9.168,2016-10-29T21:56:06.305364+00:00,42.6,,,31.0,,
445,219,SDS011,94,48.765,9.168,2016-10-29T21:57:07.393623+00:00,41.7,,,32.84,,
446,219,SDS011,94,48.765,9.168,2016-10-29T21:59:14.615803+00:00,41.58,,,34.06,,
447,219,SDS011,94,48.765,9.168,2016-10-29T22:00:17.662062+00:00,47.1,,,36.26,,
448,219,SDS011,94,48.765,9.168,2016-10-29T22:01:17.475280+00:00,38.2,,,31.0,,
449,219,SDS011,94,48.765,9.168,2016-10-29T22:02:17.996708+00:00,44.3,,,35.4,,
450,219,SDS011,94,48.765,9.168,2016-10-29T22:03:18.508964+00:00,46.52,,,34.42,,
451,219,SDS011,94,48.765,9.168,2016-10-29T22:04:22.162935+00:00,50.1,,,35.72,,
452,219,SDS011,94,48.765,9.168,2016-10-29T22:05:24.320977+00:00,43.24,,,33.08,,
453,219,SDS011,94,48.765,9.168,2016-10-29T22:06:24.694118+00:00,42.74,,,31.54,,
454,219,SDS011,94,48.765,9.168,2016-10-29T22:07:23.738628+00:00,52.66,,,37.24,,
455,219,SDS011,94,48.765,9.168,2016-10-29T22:08:28.735588+00:00,51.5,,,37.36,,
456,219,SDS011,94,48.765,9.168,2016-10-29T22:09:28.935852+00:00,45.66,,,36.96,,
457,219,SDS011,94,48.765,9.168,2016-10-29T22:10:28.799553+00:00,48.08,,,34.9,,
458,219,SDS011,94,48.765,9.168,2016-10-29T22:11:28.827044+00:00,48.72,,,35.92,,
459,219,SDS011,94,48.765,9.168,2016-10-29T22:12:29.967436+00:00,56.02,,,38.06,,
460,219,SDS011,94,48.765,9.168,2016-10-29T22:13:29.974271+00:00,47.42,,,36.86,,
461,219,SDS011,94,48.765,9.168,2016-10-29T22:14:28.932018+00:00,43.38,,,32.68,,
462,219,SDS011,94,48.765,9.168,2016-10-29T22:15:28.764474+00:00,45.84,,,35.0,,
463,219,SDS011,94,48.765,9.168,2016-10-29T22:16:32.314572+00:00,44.4,,,33.84,,
464,219,SDS011,94,48.765,9.168,2016-10-29T22:17:33.297237+00:00,44.74,,,35.92,,
465,219,SDS011,94,48.765,9.168,2016-10-29T22:18:32.052475+00:00,48.62,,,38.1,,
466,219,SDS011,94,48.765,9.168,2016-10-29T22:19:30.630544+00:00,40.72,,,31.6,,
467,219,SDS011,94,48.765,9.168,2016-10-29T22:20:32.851268+00:00,54.04,,,36.76,,
468,219,SDS011,94,48.765,9.168,2016-10-29T22:21:34.520232+00:00,50.23,,,35.92,,
469,219,SDS011,94,48.765,9.168,2016-10-29T22:22:39.050550+00:00,46.9,,,36.47,,
470,219,SDS011,94,48.765,9.168,2016-10-29T22:23:39.897259+00:00,46.7,,,36.28,,
471,219,SDS011,94,48.765,9.168,2016-10-29T22:24:39.721722+00:00,49.15,,,38.35,,
472,219,SDS011,94,48.765,9.168,2016-10-29T22:25:42.001310+00:00,45.82,,,32.42,,
473,219,SDS011,94,48.765,9.168,2016-10-29T22:26:41.088717+00:00,45.38,,,33.88,,
474,219,SDS011,94,48.765,9.168,2016-10-29T22:27:41.441508+00:00,48.67,,,36.32,,
475,219,SDS011,94,48.765,9.168,2016-10-29T22:28:40.694829+00:00,48.23,,,34.5,,
476,219,SDS011,94,48.765,9.168,2016-10-29T22:29:41.534390+00:00,44.26,,,35.06,,
477,219,SDS011,94,48.765,9.168,2016-10-29T22:30:43.863582+00:00,43.85,,,34.77,,
478,219,SDS011,94,48.765,9.168,2016-10-29T22:31:45.725643+00:00,50.8,,,36.28,,
479,219,SDS011,94,48.765,9.168,2016-10-29T22:32:48.607192+00:00,48.66,,,35.9,,
480,219,SDS011,94,48.765,9.168,2016-10-29T22:33:51.307413+00:00,47.94,,,35.32,,
481,219,SDS011,94,48.765,9.168,2016-10-29T22:35:58.845875+00:00,42.23,,,32.75,,
482,219,SDS011,94,48.765,9.168,2016-10-29T22:36:59.086123+00:00,51.42,,,36.93,,
483,219,SDS011,94,48.765,9.168,2016-10-29T22:37:58.761441+00:00,49.58,,,37.7,,
484,219,SDS011,94,48.765,9.168,2016-10-29T22:38:58.668216+00:00,48.3,,,38.52,,
485,219,SDS011,94,48.765,9.168,2016-10-29T22:39:54.912016+00:00,54.26,,,40.78,,
486,219,SDS011,94,48.765,9.168,2016-10-29T22:40:54.013810+00:00,47.93,,,36.07,,
487,219,SDS011,94,48.765,9.168,2016-10-29T22:41:55.050700+00:00,51.76,,,39.42,,
488,219,SDS011,94,48.765,9.168,2016-10-29T22:42:55.417470+00:00,53.25,,,38.07,,
489,219,SDS011,94,48.765,9.168,2016-10-29T22:43:57.012708+00:00,48.4,,,37.18,,
490,219,SDS011,94,48.765,9.168,2016-10-29T22:44:58.049943+00:00,43.98,,,35.82,,
491,219,SDS011,94,48.765,9.168,2016-10-29T22:45:59.339651+00:00,37.15,,,30.97,,
492,219,SDS011,94,48.765,9.168,2016-10-29T22:47:01.730516+00:00,41.67,,,34.87,,
493,219,SDS011,94,48.765,9.168,2016-10-29T22:48:02.060722+00:00,42.32,,,32.17,,
494,219,SDS011,94,48.765,9.168,2016-10-29T22:49:04.461821+00:00,46.77,,,36.58,,
495,219,SDS011,94,48.765,9.168,2016-10-29T22:50:06.358027+00:00,42.6,,,34.94,,
496,219,SDS011,94,48.765,9.168,2016-10-29T22:51:08.380280+00:00,43.07,,,35.6,,
497,219,SDS011,94,48.765,9.168,2016-10-29T22:52:08.519500+00:00,40.33,,,31.08,,
498,219,SDS011,94,48.765,9.168,2016-10-29T22:53:09.393781+00:00,44.18,,,32.43,,
499,219,SDS011,94,48.765,9.168,2016-10-29T22:54:15.188846+00:00,47.08,,,34.32,,
500,219,SDS011,94,48.765,9.168,2016-10-29T22:55:15.897339+00:00,44.38,,,34.18,,
501,219,SDS011,94,48.765,9.168,2016-10-29T22:56:14.688816+00:00,56.27,,,39.17,,
502,219,SDS011,94,48.765,9.168,2016-10-29T22:57:19.529623+00:00,53.62,,,41.32,,
503,219,SDS011,94,48.765,9.168,2016-10-29T22:58:18.522473+00:00,58.3,,,42.62,,
504,219,SDS011,94,48.765,9.168,2016-10-29T22:59:17.546143+00:00,54.92,,,40.77,,
505,219,SDS011,94,48.765,9.168,2016-10-29T23:00:17.426186+00:00,50.55,,,36.3,,
506,219,SDS011,94,48.765,9.168,2016-10-29T23:01:23.547146+00:00,55.73,,,40.3,,
507,219,SDS011,94,48.765,9.168,2016-10-29T23:02:22.088727+00:00,47.28,,,34.17,,
508,219,SDS011,94,48.765,9.168,2016-10-29T23:03:24.992629+00:00,44.62,,,35.18,,
509,219,SDS011,94,48.765,9.168,2016-10-29T23:04:24.246604+00:00,44.0,,,34.48,,
510,219,SDS011,94,48.765,9.168,2016-10-29T23:05:25.972987+00:00,46.6,,,36.72,,
511,219,SDS011,94,48.765,9.168,2016-10-29T23:06:27.411866+00:00,51.5,,,36.78,,
512,219,SDS011,94,48.765,9.168,2016-10-29T23:07:29.150553+00:00,44.62,,,34.5,,
513,219,SDS011,94,48.765,9.168,2016-10-29T23:08:31.816739+00:00,48.13,,,37.82,,
514,219,SDS011,94,48.765,9.168,2016-10-29T23:09:33.828426+00:00,44.9,,,34.38,,
515,219,SDS011,94,48.765,9.168,2016-10-29T23:10:35.830894+00:00,44.62,,,35.43,,
516,219,SDS011,94,48.765,9.168,2016-10-29T23:11:36.737994+00:00,42.5,,,34.93,,
517,219,SDS011,94,48.765,9.168,2016-10-29T23:12:38.205052+00:00,40.8,,,33.68,,
518,219,SDS011,94,48.765,9.168,2016-10-29T23:13:36.672543+00:00,46.08,,,32.1,,
519,219,SDS011,94,48.765,9.168,2016-10-29T23:14:38.602394+00:00,41.73,,,32.27,,
520,219,SDS011,94,48.765,9.168,2016-10-29T23:15:41.658125+00:00,41.55,,,33.55,,
521,219,SDS011,94,48.765,9.168,2016-10-29T23:16:41.871243+00:00,46.43,,,34.23,,
522,219,SDS011,94,48.765,9.168,2016-10-29T23:17:47.104559+00:00,43.6,,,34.62,,
523,219,SDS011,94,48.765,9.168,2016-10-29T23:18:49.174342+00:00,46.13,,,35.98,,
524,219,SDS011,94,48.765,9.168,2016-10-29T23:19:50.802865+00:00,44.37,,,35.85,,
525,219,SDS011,94,48.765,9.168,2016-10-29T23:20:55.277314+00:00,38.98,,,33.62,,
526,219,SDS011,94,48.765,9.168,2016-10-29T23:21:55.425122+00:00,38.22,,,31.78,,
527,219,SDS011,94,48.765,9.168,2016-10-29T23:22:58.628724+00:00,46.27,,,35.03,,
528,219,SDS011,94,48.765,9.168,2016-10-29T23:23:59.801144+00:00,35.35,,,30.68,,
529,219,SDS011,94,48.765,9.168,2016-10-29T23:25:02.394504+00:00,44.88,,,33.52,,
530,219,SDS011,94,48.765,9.168,2016-10-29T23:26:02.375469+00:00,40.97,,,32.4,,
531,219,SDS011,94,48.765,9.168,2016-10-29T23:27:02.803595+00:00,43.92,,,33.22,,
532,219,SDS011,94,48.765,9.168,2016-10-29T23:28:04.683677+00:00,46.9,,,38.12,,
533,219,SDS011,94,48.765,9.168,2016-10-29T23:29:05.161505+00:00,45.38,,,34.02,,
534,219,SDS011,94,48.765,9.168,2016-10-29T23:30:06.433344+00:00,43.78,,,32.63,,
535,219,SDS011,94,48.765,9.168,2016-10-29T23:31:06.900139+00:00,42.92,,,35.02,,
536,219,SDS011,94,48.765,9.168,2016-10-29T23:32:05.840363+00:00,42.02,,,33.87,,
537,219,SDS011,94,48.765,9.168,2016-10-29T23:33:07.429131+00:00,46.56,,,36.7,,
538,219,SDS011,94,48.765,9.168,2016-10-29T23:34:08.682015+00:00,39.75,,,31.85,,
539,219,SDS011,94,48.765,9.168,2016-10-29T23:35:08.102729+00:00,50.45,,,36.6,,
540,219,SDS011,94,48.765,9.168,2016-10-29T23:36:06.131950+00:00,42.65,,,32.67,,
541,219,SDS011,94,48.765,9.168,2016-10-29T23:37:07.481966+00:00,43.78,,,31.67,,
542,219,SDS011,94,48.765,9.168,2016-10-29T23:38:06.366086+00:00,43.32,,,35.17,,
